userId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,titles
500,3.75,3.611111111,3.565217391,3.578947368,3.211267606,3.285714286,0,3.148148148,3.714285714,0,3.333333333,3.5,3.454545455,4.5,3.111111111,3.833333333,3.25,4,0,"['Living in Oblivion (1995)', 'Delicatessen (1991)', 'Fantasia (1940)', 'Wag the Dog (1997)', 'As Good as It Gets (1997)', ""Bug's Life, A (1998)"", 'Lock, Stock & Two Smoking Barrels (1998)', 'South Park: Bigger, Longer and Uncut (1999)', 'American Beauty (1999)', 'Being John Malkovich (1999)']"
501,3.307692308,3.214285714,2.75,2.666666667,3.333333333,3.090909091,0,2.9375,2,0,3.5,0,2,3,3.25,3.6,3.333333333,3,0,"['Grumpier Old Men (1995)', 'Four Rooms (1995)', 'Birdcage, The (1996)', 'Twister (1996)', 'Independence Day (a.k.a. ID4) (1996)', 'Sabrina (1995)', 'GoldenEye (1995)', 'Broken Arrow (1996)', 'Heavy Metal (1981)', 'Courage Under Fire (1996)']"
502,2.5,3.75,4,3.375,3.2,4.416666667,0,3.294117647,3.333333333,0,3.5,0,4,2,1.916666667,4.055555556,2.944444444,5,5,"['Shawshank Redemption, The (1994)', 'Robin Hood: Men in Tights (1993)', 'Clockwork Orange, A (1971)', 'Bridge on the River Kwai, The (1957)', 'Producers, The (1968)', 'Superman (1978)', 'Little Shop of Horrors (1986)', 'Green Mile, The (1999)', 'Inherit the Wind (1960)', 'Close Encounters of the Third Kind (1977)']"
503,2.892857143,2.909090909,3.3,2.75,2.92,3.8,3.5,3.60483871,2.75,0,3.055555556,3,3.125,3.45,3.214285714,3.346153846,3.375,3.7,0,"['Basketball Diaries, The (1995)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'Stand by Me (1986)', 'My Own Private Idaho (1991)', 'Mean Streets (1973)', 'Kids (1995)', 'Godfather, The (1972)', 'Die Hard (1988)', 'Reservoir Dogs (1992)']"
504,3.416666667,4.0625,4.166666667,3.7,3.760416667,4.027777778,3.625,3.924528302,3.75,0,3.5,4,4,4,3.736111111,3.75,3.875,4.25,4,"['Mystic River (2003)', 'When Harry Met Sally... (1989)', 'Player, The (1992)', 'Stop Making Sense (1984)', 'Jagged Edge (1985)', 'High Fidelity (2000)', 'Traffic (2000)', 'Shrek (2001)', 'M*A*S*H (a.k.a. MASH) (1970)', 'Far from Heaven (2002)']"
505,4.2,4,4.375,4.5,3.772727273,4.333333333,0,4,4.5,0,4.4375,0,4.625,4.375,3,3.928571429,4.590909091,0,0,"['Seven (a.k.a. Se7en) (1995)', 'Silence of the Lambs, The (1991)', 'Night of the Living Dead (1968)', 'Dumbo (1941)', 'Dead Alive (Braindead) (1992)', 'Evil Dead II (Dead by Dawn) (1987)', 'Muppet Christmas Carol, The (1992)', 'Fight Club (1999)', 'Memento (2000)', '28 Days Later (2002)']"
506,2.333333333,2.333333333,2,3,3.027777778,3.5,3.5,3.326923077,2.5,0,4.5,5,3,2,3.375,4.166666667,3.1,3,4,"['Clueless (1995)', 'Cruel Intentions (1999)', 'Forgetting Sarah Marshall (2008)', 'Let the Right One In (Låt den rätte komma in) (2008)', 'Interstellar (2014)', 'Kiss Kiss Bang Bang (2005)', 'Capote (2005)', 'Pride & Prejudice (2005)', 'The Queen (2006)', '28 Weeks Later (2007)']"
507,3.375,3.2,3,4,3.5,3,0,3.333333333,3,0,3,3,3,3,3.666666667,3.333333333,3.5,3.333333333,3,"['Babe (1995)', 'Speed (1994)', 'While You Were Sleeping (1995)', 'Forrest Gump (1994)', 'Fugitive, The (1993)', 'Jurassic Park (1993)', 'Clueless (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Braveheart (1995)', 'Apollo 13 (1995)']"
508,1.75,2.785714286,1.5,2,2.34375,0,0,1.954545455,1.666666667,0,1.75,0,1.833333333,0,1.7,3.75,2,4.5,3,"['Full Metal Jacket (1987)', 'Back to the Future (1985)', 'Back to the Future Part II (1989)', 'Back to the Future Part III (1990)', 'Welcome to the Dollhouse (1995)', 'Mystery Science Theater 3000: The Movie (1996)', 'Muppet Treasure Island (1996)', 'Frighteners, The (1996)', 'Philadelphia Story, The (1940)', 'Young Guns (1988)']"
509,3.169354839,3.258522727,3.351351351,3.19140625,3.142533937,3.230769231,4,3.31875,3.271653543,3.5,2.795454545,3.354166667,3.275510204,3.291666667,3.22983871,3.229411765,3.093220339,3.214285714,3.5,"['Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Lord of the Rings: The Two Towers, The (2002)', 'Lord of the Rings: The Return of the King, The (2003)', 'Pitch Perfect 2 (2015)', 'Little Princess, A (1995)', ""Monty Python's Life of Brian (1979)"", 'Great Dictator, The (1940)', ""Dr. Horrible's Sing-Along Blog (2008)"", 'How to Train Your Dragon (2010)', 'Flipped (2010)']"
510,2.571428571,2.941176471,3.5,3.166666667,2.88372093,3.041666667,4,2.951923077,2.777777778,4,2.2,4,3.5,2.541666667,2.947368421,2.272727273,2.5,3.9,2.166666667,"['Fugitive, The (1993)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Godfather, The (1972)', 'All About Eve (1950)', 'Touch of Evil (1958)', 'Exorcist, The (1973)', 'Rushmore (1998)', ""All the President's Men (1976)"", '40-Year-Old Virgin, The (2005)', 'Usual Suspects, The (1995)']"
511,4.068181818,4.166666667,4.5,3.833333333,4.3125,4.8,0,4.216666667,4,0,3.375,4.416666667,3.5,4.125,4.3,3.976190476,3.9375,4.666666667,4,"['Shawshank Redemption, The (1994)', ""Schindler's List (1993)"", 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Matrix, The (1999)', 'Fight Club (1999)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Lord of the Rings: The Return of the King, The (2003)', 'Inception (2010)', 'Dark Knight Rises, The (2012)', 'Intouchables (2011)']"
512,3.631578947,3.333333333,3.666666667,3.4,3.461538462,4.333333333,0,3.791666667,3.4,0,5,4,3.666666667,4.4,3.8,3.5,4.047619048,4.8,3,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Usual Suspects, The (1995)', 'Braveheart (1995)', 'Rob Roy (1995)', 'Die Hard: With a Vengeance (1995)', 'Interview with the Vampire: The Vampire Chronicles (1994)', 'Natural Born Killers (1994)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)']"
513,3.85,3.8,4,4,3.833333333,4.5,0,4.333333333,3.5,0,2.833333333,4.5,4,4,3.666666667,3.857142857,3.833333333,4.375,3.666666667,"['Star Wars: Episode IV - A New Hope (1977)', 'Shawshank Redemption, The (1994)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Gone with the Wind (1939)', 'Amadeus (1984)', 'Apollo 13 (1995)', 'Ed Wood (1994)', 'Pulp Fiction (1994)', 'Fugitive, The (1993)', 'Butch Cassidy and the Sundance Kid (1969)']"
514,3.346938776,3.406666667,3.833333333,3.638888889,3.375862069,3.585106383,3.6,3.647727273,3.214285714,4,2.698863636,3.708333333,3.6,3.068965517,3.478723404,3.26056338,3.318681319,3.55,3.916666667,"['Star Wars: Episode IV - A New Hope (1977)', 'Silence of the Lambs, The (1991)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Princess Bride, The (1987)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Aliens (1986)', 'Back to the Future (1985)', 'Field of Dreams (1989)', 'Jaws (1975)', 'Miracle on 34th Street (1947)']"
515,4.785714286,4.857142857,5,5,5,4.85,0,4.923076923,4,0,4.5,5,0,4.625,5,4.9,4.6875,4.8,0,"['Star Wars: Episode IV - A New Hope (1977)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', ""Schindler's List (1993)"", 'Saving Private Ryan (1998)', 'Fight Club (1999)', 'Green Mile, The (1999)', 'Batman Begins (2005)', 'Departed, The (2006)', 'Prestige, The (2006)']"
516,4,4,5,5,3.538461538,3.4,0,3.8,4,0,0,0,0,0,3.5,4,3.666666667,3.25,3,"['Star Wars: Episode IV - A New Hope (1977)', 'Rocky (1976)', 'Close Encounters of the Third Kind (1977)', 'Shrek (2001)', 'Moby Dick (1956)', 'Fugitive, The (1993)', 'Jurassic Park (1993)', 'That Thing You Do! (1996)', 'Princess Bride, The (1987)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)']"
517,1.821428571,2.411016949,2.611111111,2.721698113,2.244318182,2.022727273,1.75,2.468571429,2.916666667,1.25,1.3,2.636363636,2.953703704,2.115384615,2.5,2.194444444,1.805555556,2.54,2.25,"['Babe (1995)', 'Miracle on 34th Street (1994)', 'Four Weddings and a Funeral (1994)', 'Mrs. Doubtfire (1993)', 'Home Alone (1990)', 'Aristocats, The (1970)', 'Mary Poppins (1964)', 'Sound of Music, The (1965)', 'E.T. the Extra-Terrestrial (1982)', 'Back to the Future (1985)']"
518,3.857142857,3.571428571,4,4,3.928571429,4.166666667,0,3.363636364,4,0,4.333333333,4,3.166666667,4,2.875,3.5,4,2.5,0,"['Player, The (1992)', 'Finding Nemo (2003)', 'Cool Hand Luke (1967)', 'Deep Impact (1998)', 'Rocky Horror Picture Show, The (1975)', 'Almost Famous (2000)', 'Identity (2003)', 'X2: X-Men United (2003)', 'Army of Darkness (1993)', 'Highlander (1986)']"
519,4.285714286,3.75,0,0,4.142857143,4.590909091,0,4.666666667,0,0,0,4,0,5,4.111111111,4,4.75,5,0,"['Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Good Will Hunting (1997)', 'American History X (1998)', 'Erin Brockovich (2000)', 'Miss Congeniality (2000)', 'Man on Fire (2004)', 'Shooter (2007)', 'Taken (2008)', 'Hangover, The (2009)']"
520,3.893939394,3.946153846,4.2,4.208333333,3.934782609,3.88,3.5,3.846153846,4.103448276,4.5,3.821428571,3.5,3.6,3.95,3.97826087,3.861538462,4.014705882,3.916666667,3.166666667,"['Shawshank Redemption, The (1994)', 'Hudsucker Proxy, The (1994)', 'Blade Runner (1982)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Monty Python and the Holy Grail (1975)', 'Princess Bride, The (1987)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Aliens (1986)', 'Alien (1979)', 'Army of Darkness (1993)']"
521,3.6,3.666666667,4,4,3.571428571,3.555555556,0,3.7,3.75,0,0,0,4,3.4,3.7,3.2,3.625,0,0,"['Leaving Las Vegas (1995)', 'Fargo (1996)', 'Heat (1995)', 'Nixon (1995)', 'Four Rooms (1995)', 'Dead Man Walking (1995)', 'Restoration (1995)', 'Mighty Aphrodite (1995)', 'Postman, The (Postino, Il) (1994)', 'Juror, The (1996)']"
522,3.914473684,3.789473684,3.681818182,2.2,3.683098592,4.031914894,4.25,3.787356322,3.714285714,3.5,4.375,3.952380952,3.785714286,4,3.772727273,4.028846154,3.962264151,3.7,4.75,"['Clerks (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Alien (1979)', 'Back to the Future (1985)', 'Saving Private Ryan (1998)', 'American Beauty (1999)', 'Pirates of the Caribbean: The Curse of the Black Pearl (2003)', 'Battlestar Galactica (2003)']"
523,4.782608696,4.637931034,4.604166667,4.392857143,4.452380952,4.833333333,0,4.743589744,4.732142857,0,5,4.916666667,4.75,5,4.777777778,4.666666667,4.730769231,4.75,0,"['Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Shawshank Redemption, The (1994)', 'Lion King, The (1994)', 'Good Will Hunting (1997)', 'Titanic (1997)', 'Green Mile, The (1999)', 'Gladiator (2000)', 'Chocolat (2000)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Lord of the Rings: The Fellowship of the Ring, The (2001)']"
524,3.542857143,3.808510638,4,3.2,3.4,2.857142857,0,3.454545455,4,3,3.166666667,5,3.5,3.166666667,3.466666667,3.4,3.555555556,4,3.8,"['Seven (a.k.a. Se7en) (1995)', 'Apollo 13 (1995)', 'Rob Roy (1995)', 'Crimson Tide (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Clear and Present Danger (1994)', 'Mask, The (1994)', 'Speed (1994)', 'Fugitive, The (1993)', 'Executive Decision (1996)']"
525,3.508130081,3.520547945,3.321428571,3.326530612,3.546255507,3.790697674,3.564516129,3.676966292,3.51875,3.5,3.833333333,3.434782609,3.540322581,3.882352941,3.565891473,3.506329114,3.616438356,3.708333333,3.75,"['Clueless (1995)', 'Usual Suspects, The (1995)', 'Shawshank Redemption, The (1994)', 'True Lies (1994)', 'Robin Hood: Men in Tights (1993)', 'Fargo (1996)', ""Singin' in the Rain (1952)"", 'Mary Poppins (1964)', 'Sound of Music, The (1965)', 'Die Hard (1988)']"
526,4,4.277777778,3.833333333,3.833333333,4.2,4.307692308,0,4.211111111,3.75,0,4,3.5,0,3.75,4.153846154,4.166666667,4,4.333333333,0,"['Before Sunrise (1995)', 'Life Is Beautiful (La Vita è bella) (1997)', 'Good Morning, Vietnam (1987)', 'Billy Elliot (2000)', 'O Brother, Where Art Thou? (2000)', ""Monty Python's The Meaning of Life (1983)"", 'Little Miss Sunshine (2006)', 'Milk (2008)', 'Carnage (2011)', 'Intouchables (2011)']"
527,4.395348837,4.21686747,3.941176471,4.076923077,3.980769231,3.666666667,4,3.928571429,4.142857143,4,4.333333333,4.333333333,4,3.909090909,3.909090909,4.351351351,4.25,3.625,4,"['Babe (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Firm, The (1993)', 'Jurassic Park (1993)', 'Aladdin (1992)', 'Dances with Wolves (1990)', 'Silence of the Lambs, The (1991)', 'Beauty and the Beast (1991)', 'Rock, The (1996)', 'Wizard of Oz, The (1939)']"
528,3.803571429,2.875,2.75,2.666666667,3.03125,3.884615385,4.5,3.564102564,2.125,4,4,3.555555556,0,3.142857143,3.142857143,3.357142857,4,4.125,0,"['Braveheart (1995)', 'Forrest Gump (1994)', 'Die Hard (1988)', 'Good Will Hunting (1997)', 'Ronin (1998)', 'Matrix, The (1999)', 'Gladiator (2000)', 'Snatch (2000)', 'Bourne Identity, The (2002)', 'Elite Squad (Tropa de Elite) (2007)']"
529,3.888888889,3.545454545,3,3,2.583333333,0,0,4,3.2,0,0,0,3,4,3,4.25,3.875,0,0,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Rock, The (1996)', 'Eraser (1996)', 'Broken Arrow (1996)', 'Down Periscope (1996)', 'Dragonheart (1996)', 'Twister (1996)', 'Independence Day (a.k.a. ID4) (1996)', 'Toy Story (1995)']"
530,3.5,3.5,0,3,3.8,4,0,3.866666667,5,0,4,4,0,3,3.8,3.5,3.846153846,4,5,"['Forrest Gump (1994)', 'Firm, The (1993)', 'Fugitive, The (1993)', 'Ghost (1990)', 'Dances with Wolves (1990)', 'American President, The (1995)', 'Apollo 13 (1995)', 'Outbreak (1995)', 'While You Were Sleeping (1995)', 'Clear and Present Danger (1994)']"
531,3.9,4,0,3,2.5,4.5,0,4,3,0,3,0,3,0,3,4,4.4,0,3,"['Star Wars: Episode IV - A New Hope (1977)', 'Silence of the Lambs, The (1991)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Stand by Me (1986)', 'Indiana Jones and the Last Crusade (1989)', 'Rain Man (1988)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Spider-Man (2002)', 'GoldenEye (1995)', 'Jurassic Park (1993)']"
532,4.357142857,4.5,0,0,3.75,4.090909091,0,4.296296296,4,4,4.5,0,0,4.333333333,4,4.555555556,4.285714286,5,3,"['Heat (1995)', 'Braveheart (1995)', 'Fugitive, The (1993)', 'Rising Sun (1993)', ""Schindler's List (1993)"", 'Godfather, The (1972)', 'Aliens (1986)', 'Goodfellas (1990)', 'Alien (1979)', 'Boot, Das (Boat, The) (1981)']"
533,4.458333333,4.4375,5,5,4.285714286,4.333333333,0,4.166666667,5,0,4.431818182,4,3,4,4.5,4.291666667,4.5,5,5,"['Toy Story (1995)', 'Forrest Gump (1994)', 'Army of Darkness (1993)', 'Exorcist, The (1973)', 'Thing, The (1982)', 'Matrix, The (1999)', 'Fight Club (1999)', 'Near Dark (1987)', 'Evil Dead, The (1981)', 'Monsters, Inc. (2001)']"
534,3.743197279,3.725296443,3.922619048,3.897590361,3.886574074,3.816666667,0,3.825242718,3.799107143,4.5,4.15625,3.525316456,4.022727273,3.795454545,3.9375,3.695121951,3.784,3.861111111,3.714285714,"['Back to the Future (1985)', 'Truman Show, The (1998)', 'Life Is Beautiful (La Vita è bella) (1997)', 'Prince of Egypt, The (1998)', 'Meet the Parents (2000)', 'Mr. Deeds (2002)', 'Transporter, The (2002)', 'Meet the Fockers (2004)', 'Wedding Crashers (2005)', 'Crank (2006)']"
535,2.166666667,1,5,0,2.555555556,2.75,0,2.636363636,1,0,3,0,3,3.5,2.555555556,4,1.8,0,0,"['Election (1999)', 'Run Lola Run (Lola rennt) (1998)', 'South Park: Bigger, Longer and Uncut (1999)', 'Sixth Sense, The (1999)', 'American Beauty (1999)', 'Matrix, The (1999)', 'Summer of Sam (1999)', 'American Pie (1999)', 'Muse, The (1999)', 'Still Crazy (1998)']"
536,3.3,4,0,0,3.538461538,2.8,0,3.652173913,0,0,2.75,5,0,3,2.75,2.833333333,3.428571429,5,3.333333333,"['To Die For (1995)', 'Braveheart (1995)', 'Apollo 13 (1995)', 'Little Women (1994)', 'Madness of King George, The (1994)', 'Village of the Damned (1995)', 'Clear and Present Danger (1994)', 'Forrest Gump (1994)', 'Paper, The (1994)', 'Cliffhanger (1993)']"
537,4,4.4,0,0,3.9,4.5,5,4.045454545,4.5625,0,5,3.857142857,0,4.5,2.833333333,3.166666667,4.678571429,3.166666667,4.5,"[""Ocean's Eleven (a.k.a. Ocean's 11) (1960)"", ""Ocean's Eleven (2001)"", 'Catch Me If You Can (2002)', 'Pirates of the Caribbean: The Curse of the Black Pearl (2003)', 'Scary Movie 3 (2003)', ""Ocean's Twelve (2004)"", ""Pirates of the Caribbean: Dead Man's Chest (2006)"", ""Pirates of the Caribbean: At World's End (2007)"", ""Ocean's Thirteen (2007)"", 'American Gangster (2007)']"
538,4.666666667,4.583333333,4.75,4.636363636,4.476190476,4.5,0,4.333333333,4.571428571,0,0,4.5,4.692307692,4,4.333333333,5,0,2.5,4.5,"['Robin Hood: Men in Tights (1993)', 'Aladdin (1992)', 'Beauty and the Beast (1991)', 'Mystery Science Theater 3000: The Movie (1996)', 'Sound of Music, The (1965)', 'Princess Bride, The (1987)', 'Muppet Movie, The (1979)', 'White Christmas (1954)', 'Brave Little Toaster, The (1987)', 'Spirited Away (Sen to Chihiro no kamikakushi) (2001)']"
539,3.75,4.333333333,4.5,4.333333333,3.810344828,3.7,0,3.944444444,4.5,0,4.25,4.5,3.5,0,4.333333333,3,2,3.5,0,"['Princess Bride, The (1987)', 'Shrek (2001)', 'Finding Nemo (2003)', 'Ratatouille (2007)', 'Stardust (2007)', 'Up (2009)', 'Hangover, The (2009)', 'Zombieland (2009)', 'Bio-Dome (1996)', 'Big Trouble in Little China (1986)']"
540,4.204545455,3.9375,3.5,3.75,3.769230769,4.388888889,0,3.954545455,3.642857143,5,3.7,4.166666667,4,3.833333333,3.166666667,4.458333333,3.916666667,5,0,"['Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Saving Private Ryan (1998)', 'American History X (1998)', 'Sin City (2005)', 'Star Wars: Episode III - Revenge of the Sith (2005)', 'V for Vendetta (2006)', 'Departed, The (2006)']"
541,3.24137931,3.52173913,3.666666667,3.181818182,3.135135135,3.266666667,0,3.838709677,2.857142857,0,3.6,3,3.4,3.8,3.473684211,3.222222222,3.571428571,5,3.4,"['Usual Suspects, The (1995)', 'Braveheart (1995)', 'Crimson Tide (1995)', 'Stargate (1994)', 'Clear and Present Danger (1994)', 'Forrest Gump (1994)', 'Jungle Book, The (1994)', 'Fugitive, The (1993)', 'Jurassic Park (1993)', 'Philadelphia (1993)']"
542,3.203703704,3.760869565,4.230769231,4.0625,3.425925926,3.386363636,2.5,3.858974359,3.7,0,2.625,2.8,4.555555556,3.7,4.058823529,3.673913043,3.352941176,5,3.5,"['Seven (a.k.a. Se7en) (1995)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Lion King, The (1994)', 'Willy Wonka & the Chocolate Factory (1971)', 'Dead Poets Society (1989)', 'Fifth Element, The (1997)', ""The Devil's Advocate (1997)"", 'Matrix, The (1999)', 'South Park: Bigger, Longer and Uncut (1999)']"
543,4.733333333,5,5,5,4.333333333,4.846153846,0,4.130434783,5,0,5,5,5,4.5,4.181818182,4.909090909,5,3.5,4,"['Down Periscope (1996)', 'Die Hard: With a Vengeance (1995)', 'Dumb & Dumber (Dumb and Dumber) (1994)', 'Major Payne (1995)', 'Lion King, The (1994)', 'Speed (1994)', 'True Lies (1994)', 'Aladdin (1992)', 'Beauty and the Beast (1991)', 'Sgt. Bilko (1996)']"
544,4.25,4.333333333,3,3,4.333333333,4,5,4.625,3,0,5,0,0,3.5,4.5,4.333333333,4.125,0,0,"['Cry, the Beloved Country (1995)', ""Mr. Holland's Opus (1995)"", 'French Twist (Gazon maudit) (1995)', 'Anne Frank Remembered (1995)', 'Ed (1996)', 'Thin Line Between Love and Hate, A (1996)', 'Moll Flanders (1996)', 'Twister (1996)', 'Independence Day (a.k.a. ID4) (1996)', 'That Thing You Do! (1996)']"
545,3.5625,2.7,0,3,2.875,4.375,0,3.1,2.5,0,3,3.5,0,3.666666667,2.833333333,3.6,3.833333333,3.833333333,2.5,"['Manchurian Candidate, The (1962)', 'Entrapment (1999)', 'Deep Impact (1998)', ""Dante's Peak (1997)"", 'X-Files: Fight the Future, The (1998)', 'Thin Red Line, The (1998)', 'Notting Hill (1999)', 'Thomas Crown Affair, The (1999)', '101 Dalmatians (1996)', 'Superman II (1980)']"
546,3.5,3.3,2,2.333333333,3.5,3.166666667,0,3.055555556,4,0,3.714285714,0,2,2.666666667,3.75,3.117647059,3.5,2,0,"['From Dusk Till Dawn (1996)', 'Terminator 2: Judgment Day (1991)', 'Femme Nikita, La (Nikita) (1990)', 'Boogie Nights (1997)', 'Repo Man (1984)', 'American Beauty (1999)', 'Reindeer Games (2000)', 'Supergirl (1984)', 'Hellbound: Hellraiser II (1988)', 'Slumber Party Massacre II (1987)']"
547,3.666666667,0,0,0,4.8,3.666666667,3.5,4,5,5,0,0,3,4.5,4.166666667,5,4.2,2.666666667,0,"['Blade Runner (1982)', 'Brazil (1985)', 'Wings of Desire (Himmel über Berlin, Der) (1987)', 'Down by Law (1986)', 'This Is Spinal Tap (1984)', 'My Life as a Dog (Mitt liv som hund) (1985)', 'Raising Arizona (1987)', 'Dangerous Liaisons (1988)', 'Blue Velvet (1986)', 'American Beauty (1999)']"
548,4,3.928571429,0,0,3.9375,4.3,3.5,4.269230769,4,0,0,5,0,3.5,3.4,3.6,4.875,4.75,0,"['Friday (1995)', 'Forrest Gump (1994)', 'Rock, The (1996)', 'Jerry Maguire (1996)', 'Matrix, The (1999)', 'Remember the Titans (2000)', 'Training Day (2001)', 'Antwone Fisher (2002)', 'Freedom Writers (2007)', 'Dark Knight, The (2008)']"
549,3.833333333,2.875,0,1,0,4.571428571,0,4.111111111,3.166666667,0,0,4.5,0,5,0,3.428571429,4.857142857,3,0,"['Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Saving Private Ryan (1998)', 'Matrix, The (1999)', 'Fight Club (1999)', 'Memento (2000)', 'Departed, The (2006)', 'Inception (2010)', 'X-Men: Apocalypse (2016)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Shawshank Redemption, The (1994)']"
